anime_id,genre_id
22035,"4, 9, 16"
29901,"4, 9, 16"
21291,"4, 9, 16"
21961,"4, 9, 16"
18355,"4, 9, 16"
9446,"4, 16"
9451,"4, 16"
32676,"4, 9, 16"
19433,16
27373,"4, 9, 16"
21975,"4, 9, 16"
27683,"4, 9, 16"
23617,"4, 9, 16"
17219,"4, 9, 16"
21293,"4, 9, 16"
17006,"4, 9, 16, 38"
10060,"4, 9, 16"
10684,"4, 9, 16"
20113,"2, 16"
21295,"4, 9, 16"
18357,"4, 9, 16"
10057,"4, 9, 16"
21963,"4, 9, 16"
10059,"4, 9, 16"
10685,"4, 9, 16"
21297,"4, 9, 16"
14381,"2, 4, 9, 16, 38"
21967,"4, 9, 16"
21969,"4, 9, 16"
21971,"4, 9, 16"
27493,"4, 9, 16"
10058,"4, 9, 16"
33188,"4, 35"
11497,"4, 16, 28"
30024,"7, 16"
3822,"2, 31"
30210,5
9965,19
30762,35
31005,"7, 13, 16"
17619,"2, 7, 13"
32074,"16, 21"
3451,"2, 29"
18447,"1, 9, 38"
24819,16
30120,"2, 16"
32868,21
27575,"13, 20"
15111,16
18703,"29, 36"
9500,"1, 26, 29"
3497,26
31238,"2, 4, 16, 29"
29657,5
32756,21
29429,"2, 9, 16, 17"
29475,"2, 9, 16, 29"
10989,"4, 16"
23911,"2, 29"
32629,29
9906,"2, 21, 31"
3575,"4, 23"
3885,16
6482,16
33999,16
6481,16
34000,16
33998,16
4440,"1, 18, 37"
33320,
7683,7
11713,"9, 16"
4553,9
25101,"4, 16, 35"
24969,"4, 16, 35"
25103,"16, 21"
29505,"2, 16, 21"
26011,"4, 16, 38"
6583,"2, 4, 6, 9, 29"
14529,"1, 19, 29, 36"
17991,"4, 8, 10"
17989,"4, 8, 9, 10"
16790,"1, 19, 33, 36"
30013,"4, 23"
30159,"19, 33"
16806,"1, 19, 33"
6981,"4, 10, 33"
16454,"4, 8, 28"
32852,"21, 39"
34490,4
2701,"4, 16"
32907,"16, 21"
22845,"4, 16"
26035,4
8644,"4, 9, 16"
30961,35
16568,"1, 19, 29"
30284,16
19517,"9, 16"
26261,"7, 16"
29799,16
26219,"7, 16"
9562,"4, 23"
16754,"1, 2, 33, 38"
14821,1
32590,"1, 4, 19"
18629,"7, 16, 35"
18567,33
18569,33
33662,"4, 23"
13435,"4, 23, 38"
19535,"4, 23, 38"
21255,"2, 7, 13, 22, 39"
30153,"4, 35"
32142,"4, 35"
20235,"7, 13"
3937,"4, 29"
29485,"9, 16"
31691,"4, 13, 16"
32663,"2, 16"
6519,16
19843,"4, 9, 16"
30232,"4, 9, 16"
30754,"4, 23"
15865,"4, 16"
33543,"4, 37"
26093,"7, 16"
30971,35
23003,"13, 35"
29103,"16, 21"
15129,21
31486,"4, 22, 38"
17487,"4, 22"
27377,16
31299,"9, 13"
21869,21
26311,"7, 13, 16"
19989,"1, 29, 33"
16728,"1, 2, 18, 33"
32149,"4, 35"
29425,"2, 16, 21"
26269,"7, 13, 16"
30012,13
32585,2
29669,5
33822,"7, 13"
31861,"1, 4, 11, 29, 33, 36"
5986,"2, 9"
32812,21
5922,"2, 6, 9"
26273,"7, 13, 16, 27"
26239,"7, 13, 16, 36"
32167,"16, 21"
24619,"1, 9, 17, 33"
29457,"16, 21"
25987,"4, 23"
18907,"4, 16, 35"
2930,4
32732,"2, 9"
23723,"1, 4"
33077,13
29856,"16, 21"
11681,9
19445,"19, 35"
27993,"2, 19, 29, 33"
7982,2
17961,"19, 29"
29151,13
30582,"4, 16, 21"
23915,"9, 16"
22065,"1, 2, 4, 16"
7629,"4, 7, 35"
5943,"2, 29"
7459,"9, 22"
25149,16
12401,"1, 6, 31, 38"
8524,"4, 26, 28, 35"
31892,"2, 9, 13"
31893,"2, 9, 13"
7955,35
18919,"1, 30, 39"
9416,2
9417,2
29501,"16, 37"
9949,4
4621,"7, 37"
7844,5
9956,4
15399,1
32593,"2, 4, 9, 16"
8081,"4, 9, 14"
16746,"1, 33, 39"
8189,"4, 23"
31259,5
29369,"9, 16"
27839,"7, 13, 16"
30537,"1, 4, 22, 38"
28591,21
33887,21
20111,"2, 29"
12529,"1, 2"
19049,"28, 37"
19991,"4, 16, 22"
20125,"3, 4, 23, 33"
30928,"7, 16"
26339,"7, 16"
24803,16
31055,"21, 28, 31, 35"
26149,"9, 13, 16"
8539,14
30036,"21, 26"
17201,"2, 9"
19513,"14, 33"
23407,"7, 13"
32799,"16, 21"
29473,"2, 13, 16, 35"
26275,"7, 13, 16, 27"
33525,29
29780,"5, 21"
33533,"4, 23, 37"
30408,
33884,35
25069,"2, 7, 13, 35"
13457,4
29209,"16, 35"
26287,"4, 16, 28"
10242,4
20233,"4, 29"
9825,4
6730,16
33702,"2, 14"
12657,"9, 17, 31"
32855,21
30135,"13, 16"
23769,"4, 33"
21711,"16, 21"
32144,35
6124,"2, 7, 9, 13, 39"
5278,"1, 4, 26"
29073,37
28685,"1, 4"
2366,39
29667,5
10812,"1, 33"
32758,"21, 39"
18137,16
22131,16
25079,"7, 13, 21, 26"
20087,10
12341,"2, 4, 9"
21509,"2, 4, 9"
6917,4
29649,5
12905,"7, 13"
15139,16
33691,9
32861,21
32598,13
29479,16
5473,"4, 35"
29929,16
28023,16
9175,"4, 16, 31, 35"
12903,13
10943,"4, 7, 26, 28, 33, 35"
6273,13
32646,7
19555,"1, 7, 33"
32889,"1, 2, 4"
32890,"1, 2, 4"
19311,"2, 16"
12901,"2, 29"
4131,"1, 2"
23537,"16, 37"
12899,"18, 28, 33, 37"
3975,"4, 35"
6989,"1, 2, 29"
21037,"9, 22, 29, 36"
29283,"4, 29"
10224,"1, 2, 19, 29, 33, 36"
33086,"2, 4, 36"
12897,"29, 36"
12887,"1, 2, 29"
12895,"1, 2, 29"
19985,16
26447,"2, 29"
17649,"1, 4, 28, 33"
19059,16
10815,"1, 19, 29"
16830,"1, 2, 16, 29, 36"
18269,"1, 2, 29, 33"
23641,"9, 16"
8345,"4, 35"
34078,"16, 35"
8346,9
30049,"28, 35"
30054,28
10250,"4, 38"
10244,"2, 4"
25981,"1, 16"
4682,"4, 16"
4681,"4, 16"
11695,"1, 4, 23, 38"
8753,"16, 36"
10909,"16, 38"
30122,"4, 16, 23, 29, 36, 38"
17621,"1, 29, 33, 36, 38"
34453,1
12835,"4, 35"
12861,4
16253,"4, 9"
30977,"7, 16"
20225,"7, 13"
34038,"9, 13"
32388,16
32580,"2, 9"
6658,"4, 17"
33085,"4, 17"
29800,16
30973,13
29917,6
4598,"2, 4, 16"
32639,21
21713,16
29153,21
30931,"7, 9, 16"
6522,16
30863,5
33787,4
32637,"5, 21"
12833,"14, 28, 39"
27851,"16, 28"
13303,"10, 25, 30"
30941,"7, 16"
5921,"2, 6, 9"
6528,4
30131,16
30605,4
25599,"4, 9, 16"
25597,"4, 9, 16"
31269,5
30029,"2, 4, 9, 13, 16, 17, 29, 36, 39"
16832,"1, 2, 19"
22561,1
18627,29
33083,16
33084,16
24447,"4, 35"
20145,"4, 13, 35"
23741,"7, 13, 28, 35"
31476,"9, 25"
33124,"3, 21"
17106,35
31266,5
9228,"1, 2, 7, 9"
4544,9
2708,"4, 9, 16"
12139,"1, 22"
6868,4
21161,"4, 16"
33916,4
29747,"4, 16"
30083,"4, 16, 21"
22219,"4, 35"
33319,
33791,"4, 23"
22503,"4, 16, 28, 29, 35"
29099,"4, 16, 28, 29, 35"
30875,"4, 16, 28, 29, 35"
33099,"4, 16, 28, 29, 35"
29867,16
30974,"7, 16"
29363,"4, 26, 28, 31, 35"
30085,"16, 21"
30207,"16, 21"
22279,"13, 16, 27"
33776,"4, 28"
22711,"4, 16"
9952,"10, 13"
19839,"10, 13"
12005,4
12039,4
12037,4
25173,16
31925,"21, 26"
33429,17
15977,"16, 21, 28, 37"
31696,35
31697,35
33357,"1, 4, 14"
29986,5
33866,"21, 36"
4088,"1, 2, 4, 29"
30767,"1, 2, 4, 29"
12809,"4, 9"
12807,2
7419,"1, 2, 4, 9, 16, 23, 29, 38"
33758,"1, 9, 13, 18, 39"
31701,"13, 16"
12091,"1, 2, 16, 19, 29, 36"
29133,"1, 19, 29, 36"
22757,"4, 28, 35"
24839,4
5303,19
12799,"1, 2, 29, 36"
31150,"2, 4, 16"
9973,"2, 4, 16"
18491,"2, 4, 16"
6156,"2, 4, 16"
18489,"2, 4, 16"
32230,"2, 9"
9822,10
32751,"4, 9"
31700,"1, 16, 18"
32933,"4, 9, 16"
30140,"2, 16"
32807,"4, 16"
32820,"2, 4, 16"
32819,"4, 16"
32821,"4, 16"
32808,"2, 4"
32818,"4, 16"
32809,"2, 4"
24603,"4, 9, 16"
32269,"1, 2, 9"
32270,"1, 2, 9"
31348,"9, 16"
33744,"10, 33, 39"
12795,"2, 18, 28, 31"
15815,"7, 16"
29837,"22, 24, 39"
26313,"7, 16"
31177,37
10554,"1, 7, 37"
10563,"1, 7, 37"
20205,"7, 35"
30165,"16, 21, 26"
30985,"7, 16"
28557,"7, 16"
23765,"13, 14"
23767,"13, 14"
17471,16
12793,9
30116,16
32642,21
12791,"2, 7, 33"
32916,"4, 21, 35"
10705,16
10706,16
18817,"4, 16"
33933,4
30969,16
32644,
33908,21
25749,"2, 4, 23"
29739,4
5468,"16, 22, 35"
21277,"4, 23"
21275,4
7646,"4, 16"
29970,21
28201,"1, 2, 19, 29"
25589,"4, 16, 28, 35"
33764,"1, 9"
20227,"7, 13"
33777,7
25815,"1, 4, 26, 33"
10113,"1, 28, 33"
27467,"16, 17"
33762,"2, 9"
33763,"2, 9"
32920,"13, 18"
31317,4
26113,"7, 16"
12781,4
31170,"1, 4"
23351,"2, 14, 25, 30, 39"
7625,"9, 16"
21129,"13, 16, 31"
12771,"4, 35"
24981,"4, 16"
30119,16
30169,21
15657,4
28055,7
30957,"9, 13"
31872,"16, 21"
23345,35
15141,9
33828,13
3500,4
24575,3
26097,"7, 16"
30213,5
5841,4
26307,"7, 16"
12769,"14, 25"
29812,7
33846,"4, 9"
29751,"4, 29"
32850,21
30998,"7, 16, 37"
30763,"7, 16"
12767,29
6448,"1, 29, 36, 38"
18983,"16, 37"
22197,"16, 37"
12765,1
30309,
6272,13
31838,"1, 2, 9"
33048,"1, 19, 26, 29"
30211,5
5821,"4, 16"
4790,"7, 13"
33571,"4, 23, 28"
33570,"4, 23, 28"
9520,"1, 2, 19, 29"
9522,"1, 2, 19, 29"
5234,"4, 8"
23313,"4, 16"
10987,"4, 16"
22709,"4, 16"
23315,"4, 16"
31698,"3, 16"
33339,"4, 39, 40"
11093,"2, 21, 22"
31427,"1, 2, 4, 6, 17, 38"
32733,"4, 35"
19717,"1, 4"
12759,9
32557,"4, 14"
30089,"4, 14"
30090,4
13167,16
11097,7
11095,2
7808,"2, 4, 13, 26"
28543,"7, 16"
18967,"4, 13, 29"
13455,4
34096,"1, 4, 13, 23, 27, 29, 33"
34134,"1, 4, 23, 29, 30, 38, 39"
30484,"29, 40"
25777,"1, 7, 9, 33, 38"
34437,"1, 7, 19, 20, 29, 38"
33486,"1, 4, 28, 33, 38"
32937,"2, 4, 9, 17, 39"
33506,"1, 6, 9, 33, 39"
33417,"4, 7, 26, 34"
30727,"4, 8, 11, 26, 28"
33352,"7, 9"
33248,"1, 7, 38, 39"
31765,"1, 2, 9, 10, 26"
32887,"1, 2, 4, 9"
33487,"4, 11, 26, 28, 33"
30455,"1, 20, 28, 29, 35"
33047,"1, 9, 17"
31783,"4, 7, 33, 37"
34451,"1, 9, 38, 39, 41"
33852,"4, 26, 29, 38, 39"
25537,"1, 9, 17, 39"
33743,"7, 8, 21, 26, 28, 33"
33845,"28, 37"
33674,"2, 4, 8, 9, 10, 39"
33489,"2, 4, 9, 17, 28"
32949,"7, 26, 28, 30"
30485,"11, 22, 25, 29, 39"
32901,"4, 7, 26"
34055,"1, 2, 6, 7, 9, 14, 17, 20, 26, 39"
32981,
34176,"1, 9"
33010,"1, 4, 5, 19, 23, 29"
31537,"1, 2, 6, 9, 17, 39"
31931,"1, 19, 20"
31629,9
33018,"1, 9"
29643,17
33337,"7, 24"
33736,28
34051,"1, 2, 8, 39"
33839,"4, 28, 33"
34350,"2, 22, 30"
33818,"4, 28, 35"
34465,"1, 6, 9, 33, 39"
33820,14
20471,"20, 29"
33564,"1, 29, 38"
33371,"1, 19, 29, 30"
32878,"1, 29, 36"
33573,21
31853,"1, 14, 29"
32086,"1, 7, 19, 25, 29, 30"
33071,"22, 30, 39"
33475,"1, 28, 33"
33354,"2, 4, 9, 17, 26, 31"
9488,"1, 29"
34525,"4, 9, 35, 39"
28833,"1, 2, 9, 17, 33"
33729,"1, 2, 9, 17, 33"
33730,"1, 2, 9, 17, 33"
33388,
34088,"1, 13"
32830,22
28377,"4, 19"
34257,"4, 35"
32407,"9, 29"
32152,"9, 10"
31456,"2, 9, 26, 31"
34244,"4, 16, 33"
34346,9
34008,"28, 33, 37"
34497,9
33988,"4, 9, 28, 30"
34430,"1, 7, 13, 22, 24, 26"
32271,"1, 17, 38"
34299,"1, 2, 4, 7"
33672,"2, 4, 9, 16, 33"
31678,"1, 2, 9, 17"
32212,"21, 31"
34208,29
3786,"1, 19, 29"
30778,"1, 2, 4, 9, 17, 33"
34321,"1, 9, 17, 39"
34100,"1, 4, 9, 17"
33049,"1, 9, 17, 39"
33050,"1, 9, 17, 39"
34338,
34332,
34427,19
33203,"21, 26, 31"
33731,"4, 28, 33, 39"
33457,"4, 23, 28, 34"
34280,"4, 26, 28"
34488,"4, 16, 29"
34485,
32455,21
33389,
32936,"2, 9"
31433,"1, 7, 20, 29, 36"
28613,"1, 2, 19"
33783,"1, 2, 9, 29"
34527,"2, 16"
34279,"1, 9"
30532,"1, 19, 29"
23279,"25, 29"
33378,"4, 13, 26, 31"
34403,"4, 8, 26, 28, 33"
34016,"4, 26, 28, 31"
34125,"1, 20, 28"
21877,"4, 26, 28, 30"
33948,"4, 35"
33204,"7, 19"
33797,19
34028,21
33899,"21, 31"
33733,37
33027,"1, 30, 38"
34012,"4, 9, 22"
33012,"7, 29"
33840,28
33532,17
34198,"9, 16, 17"
33089,"2, 4"
32133,16
34501,
34032,"21, 31, 37"
33191,"1, 2, 22, 39"
31758,"1, 22, 39, 41"
34104,"1, 9, 19, 28"
33206,"4, 9, 35"
33519,"1, 7, 9, 14"
33520,"1, 7, 9, 14"
31658,"28, 33, 37"
31812,"1, 4, 6, 9, 13, 33, 39"
34106,"4, 26, 28, 33, 39"
34151,"1, 2, 9, 18, 26"
33735,37
34021,"1, 2, 4, 7"
17947,"1, 4, 7, 17, 38"
32900,"1, 17, 26, 28, 29, 39"
33788,"21, 31"
33737,"19, 28"
31422,"28, 33, 37"
31445,"4, 23, 28, 30"
20715,"7, 9"
30448,29
34391,"1, 7, 19, 20, 29, 36"
34223,"9, 21"
34383,"7, 32"
34277,"4, 35"
33850,
34264,"4, 28"
32447,"4, 8"
34148,"4, 35"
34392,
33983,"13, 30"
33949,"4, 28, 35"
34262,"4, 13, 33"
34161,"1, 2, 9, 10, 17, 39"
33185,"1, 4, 13, 27, 33"
33447,"4, 35"
30695,"9, 21"
24023,7
33391,"1, 9"
33019,"4, 9, 17"
32262,"4, 26, 28, 39"
34348,7
32951,"1, 9, 17, 28"
34393,
33726,"1, 2, 4, 7, 15, 39"
34494,4
34102,"22, 28, 38, 39"
33889,"1, 7, 9, 29"
34289,"1, 28"
32032,
33836,28
32836,"1, 21, 29"
32843,"1, 21, 29"
34456,4
34315,16
30736,"1, 2, 6, 9, 17, 39"
30223,"14, 28, 30, 39"
33095,"7, 15"
33502,"7, 9, 26, 29"
33834,"8, 9"
33362,"21, 28, 35"
33036,"4, 7, 26, 28"
33013,"4, 7, 26, 34"
27783,30
34086,"1, 2, 9"
34310,
33308,"4, 22, 38"
34177,"21, 28, 35"
34449,"1, 38"
32596,"2, 4, 9, 16"
34416,"2, 4, 9, 16"
33473,"4, 37"
21305,9
33581,"1, 4, 8, 9, 11, 17, 26, 28, 33"
23275,21
34019,"1, 4, 8, 28, 30, 39"
34474,
34498,7
34076,"4, 7, 9, 35"
33064,"1, 7, 20, 29, 36"
33478,"1, 9, 17, 29, 33"
32924,"4, 30, 35"
32012,"9, 21"
34522,"7, 21"
34022,"28, 33, 37"
34467,"5, 14, 39"
32615,"17, 20"
32222,"4, 16, 39"
34471,"4, 16, 39"
34284,"7, 9, 17, 35"
34445,"7, 9, 17, 35"
33035,
33390,
11879,12
29575,12
15843,12
21097,12
2238,"7, 13, 26, 27, 42"
10779,12
10380,12
25345,"9, 12, 17"
22069,12
8634,"4, 26, 42"
12375,12
3559,12
32587,12
21829,12
15537,12
11827,"1, 9, 12"
24641,12
6893,12
2798,12
10048,"1, 7, 13, 20, 27, 42"
7411,"11, 12"
32355,12
5959,12
22429,"12, 39"
7748,"12, 28, 43"
719,"7, 26, 29, 42"
9322,12
5774,"4, 7, 26, 28, 42"
4502,12
20377,12
20801,"12, 28, 39"
33322,12
31886,12
18655,12
8110,12
14991,"11, 12"
13221,"6, 9, 11, 12, 39"
3918,12
5097,12
3102,12
3220,"7, 12"
31789,12
16474,12
15097,12
28779,"12, 28, 43"
29083,12
12143,12
30614,12
30243,12
3210,"4, 26, 42"
18691,12
8291,12
30891,12
30702,12
32667,12
10419,12
10683,"12, 17, 39"
3939,12
2372,"7, 12"
29261,12
28157,12
2135,12
7053,12
19051,12
25667,"11, 12"
21521,"12, 28, 43"
32423,12
13057,12
2867,12
14127,12
16472,12
9311,12
29808,12
15291,"23, 42"
32872,12
18525,12
15841,12
1787,"6, 12"
16638,"12, 28"
33231,12
28961,"11, 12"
6465,12
32620,12
17867,12
9435,12
5315,12
31788,12
6590,"6, 9, 12, 18"
18693,12
4763,"12, 26"
21925,12
23479,12
10106,"11, 12"
5194,12
10694,12
3771,12
2446,12
4358,12
16914,12
29807,12
11321,12
20849,12
32518,12
6194,12
8039,12
10280,"12, 29"
5902,"7, 42"
32063,12
741,"4, 7, 12, 26, 42"
13595,12
19859,12
29809,12
13219,12
12959,12
31810,12
21001,12
2432,"12, 28"
17745,12
3992,"6, 9, 12, 14, 17, 39"
3375,"4, 7, 26, 42"
2433,12
3970,12
3479,"1, 6, 12, 18, 39"
30898,12
2852,12
5719,"4, 7, 39, 42"
10488,"11, 12"
21363,12
5464,12
2136,12
747,"7, 26, 42"
19631,"11, 12, 26"
5762,"4, 11, 12"
16642,12
4600,12
31118,"6, 11, 12, 28, 39"
12997,12
5784,"7, 26, 29, 42"
2873,12
7178,12
2866,12
22347,"6, 9, 12, 39"
1401,12
2396,12
3941,12
4360,"12, 29, 39"
21069,12
734,"7, 26, 42"
16189,12
9308,12
28309,12
17537,12
14379,"11, 12"
33962,12
24377,12
5172,12
25923,12
11067,12
33981,12
10458,12
13785,12
11065,12
203,"2, 6, 9, 12, 17"
6892,12
4010,"6, 12, 28, 39"
31117,12
972,"12, 39"
12055,"12, 39"
32895,12
24911,12
14539,12
4473,"4, 12, 26, 43"
10827,"9, 12"
6690,12
368,12
4399,"11, 12, 28, 43"
34107,12
8293,12
14543,"1, 12, 39"
32405,12
33505,12
31189,12
10695,12
1408,12
15541,12
3919,12
5644,12
3636,12
16059,"12, 39"
3478,12
23665,12
2438,12
28311,12
2841,12
6692,12
23247,12
8918,12
3679,12
32239,12
23047,12
1896,12
6041,"11, 12, 28, 43"
10668,12
34246,12
32833,12
21751,12
27413,"6, 9, 12, 39"
21597,12
27363,12
12957,12
23033,12
33769,12
10457,12
11747,12
24021,12
2352,12
20379,"12, 28"
21349,12
11807,12
28859,12
17251,12
2411,12
7730,12
29085,12
4590,12
15867,12
3286,12
5651,12
33768,12
10590,"11, 12"
2505,12
830,12
11745,12
2353,12
2441,"9, 11, 12, 17, 39"
9970,12
14995,12
6531,12
30242,12
22543,12
22039,12
2681,"4, 12, 29, 36"
6122,12
2417,"4, 7, 26, 42"
9328,12
11467,12
19569,12
33979,12
221,"1, 4, 12, 29"
5743,12
12373,"12, 43"
3537,12
29573,12
24987,12
5214,12
17491,12
30741,12
12057,12
15409,12
2410,"12, 29"
3707,12
6686,12
2531,12
4342,"11, 12"
2539,12
3940,12
320,"1, 7, 12, 24"
2413,12
9442,12
1780,"6, 12, 29, 38"
30583,"12, 28, 43"
28313,12
7276,12
24271,12
2442,"9, 11, 12, 17, 39"
7456,12
27603,12
5054,12
4027,"12, 17, 38"
5347,12
9761,"1, 7, 42"
14047,"9, 12, 39"
2988,"1, 12, 14, 39"
5424,12
3058,12
3944,12
13937,12
4127,"1, 9, 12, 39"
4607,12
1041,"7, 21, 26, 37, 42"
5427,"6, 9, 12, 39"
31397,12
16644,12
1042,"7, 21, 26, 37, 42"
4698,12
19103,12
3888,12
14993,12
2960,12
2377,12
2982,"12, 28"
3999,"9, 12"
1635,12
24967,12
1783,12
7708,12
8651,12
29705,12
1263,"7, 9, 12, 26"
24745,"11, 12"
20589,12
10420,12
33291,12
8987,12
10546,12
3171,12
15539,"12, 28"
1634,12
20995,12
14661,"11, 12"
23719,12
7969,12
23305,12
4278,"12, 28"
11997,12
9968,12
30812,12
17541,12
1360,12
3302,"12, 39"
33514,12
21393,12
13223,12
10792,"4, 11, 12"
3622,"9, 12"
9310,12
2275,12
2276,12
14129,12
2134,12
33865,"12, 39"
2394,12
5603,"7, 12, 39"
8294,12
2140,12
9309,12
12961,12
2148,"7, 26, 42"
32864,12
6986,12
5643,"12, 28"
24851,"11, 12"
10256,12
2870,12
2325,"2, 12, 17, 29"
25877,12
6337,12
3917,12
2896,12
7581,12
11031,"12, 39"
9721,12
33393,12
31518,"11, 12, 28"
7712,12
1785,12
10770,"12, 17, 39"
11349,12
1403,12
7583,12
823,"12, 26"
1387,12
3239,"4, 7, 9, 12, 23, 26, 29, 43"
31401,12
3050,"12, 28"
3995,12
30128,12
9545,"9, 12, 39"
24453,12
4816,"12, 28"
2188,12
33588,"9, 12"
33993,12
2955,12
33153,12
24849,12
21059,12
5455,12
10421,12
4057,"6, 9, 12"
24317,12
10851,12
2590,12
3747,"12, 28, 39"
9588,12
4714,12
13325,12
2533,12
2883,"12, 23"
29915,12
32267,12
2445,12
9638,12
217,"4, 7, 12, 26"
11465,12
1389,12
30460,12
32997,12
6685,12
6220,12
31400,12
5993,12
20757,"6, 12, 39"
8655,12
2138,"1, 12, 13, 18"
1359,"12, 43"
746,"4, 7, 26, 42"
2917,"4, 12"
6891,12
9849,12
7266,12
14659,12
4004,"9, 12, 14"
18653,12
733,"7, 26, 42"
18455,12
30262,"7, 26, 42"
2861,12
2324,"1, 6, 12"
31885,12
32016,"4, 9, 12, 39, 42"
8289,12
2945,12
7179,"9, 11, 12, 28, 39"
33165,12
3427,"12, 14, 39"
18959,12
17543,12
5321,12
13217,12
8339,"4, 26, 42"
5653,"6, 12, 28, 39"
5209,12
2194,12
33138,12
10392,12
2943,"12, 28"
3916,12
2431,12
1633,12
11523,12
8837,"1, 6, 12, 18, 39"
8577,"8, 26, 30, 43"
6402,12
1339,12
24273,12
6235,12
9467,"7, 12"
8111,12
8653,12
1779,12
2875,12
27879,12
22901,12
316,"4, 12, 43"
9009,12
2021,"2, 4, 12"
4946,"12, 29"
34030,12
1275,"9, 12, 26"
34311,12
3062,12
5686,12
4304,12
214,"4, 12, 26"
8292,12
2507,12
753,12
3324,12
17747,12
188,"4, 12, 22, 39"
3308,"1, 12"
1781,12
15839,12
9287,"6, 9, 12, 14, 39"
19857,12
23477,12
3303,"12, 28"
22119,12
3403,12
1388,12
2359,"1, 6, 7, 12"
3385,12
25055,12
24357,12
30269,12
1113,12
211,12
18151,12
3998,"12, 14, 39"
9778,12
5324,12
1895,12
12955,12
7268,12
1821,"11, 12"
1510,12
2868,12
27909,12
3300,"1, 4, 6, 9, 12"
19101,12
27881,12
9904,"6, 9, 12, 17, 26, 39"
2871,"12, 28"
2341,"1, 6, 7, 12"
3802,"12, 39"
5213,12
2858,12
1274,"6, 12"
5924,"7, 12, 13, 25"
31995,"12, 28"
14657,12
11749,12
5259,"9, 12, 17"
5212,12
2329,12
4363,12
2378,12
31740,12
3538,12
1331,"1, 2, 4, 9, 12, 17, 39"
29703,12
27747,12
16187,12
32238,12
10553,12
1272,"6, 12"
3680,12
3048,"12, 28"
1273,"6, 12"
3074,"9, 12"
16091,"12, 14, 39"
4490,12
3107,12
2357,12
23101,12
3582,12
22655,12
25669,12
10286,"12, 39"
1407,"12, 43"
2360,"6, 9, 12, 14, 29"
4365,12
2859,12
11185,12
11969,12
2869,12
9006,12
7458,12
2191,12
15845,12
4491,12
23519,12
3329,"2, 4, 9, 12"
4164,"4, 12, 17"
2328,12
2189,12
651,"4, 12, 26"
3350,12
10728,12
19283,12
1558,"4, 6, 9, 12, 17, 23"
19629,12
6558,"12, 43"
2437,"9, 12"
5281,12
2371,12
29916,12
18695,12
8290,12
2139,"7, 11, 12, 26"
3945,12
4729,12
3442,12
3452,12
6286,"12, 43"
2430,12
4084,"9, 12, 14, 39"
10845,"1, 8, 30, 43"
1636,12
2506,12
9312,12
10429,12
2342,"6, 9, 12, 14, 29"
4701,12
6635,12
10327,12
3578,12
10570,12
13379,12
3301,"12, 17, 26, 28"
4493,"12, 29"
1632,"12, 28"
5565,12
29852,12
3105,12
6689,12
3833,12
2794,12
2935,12
10043,12
26059,12
4555,12
21513,12
10938,12
3254,"1, 7, 12, 14, 22, 24, 26, 29"
3109,"2, 4, 9, 12"
213,"4, 12, 26"
10920,"8, 43"
2447,12
2266,12
32982,12
3307,"12, 19"
9008,12
3038,"9, 12"
4000,12
2137,12
3795,12
4009,12
1390,"12, 21, 43"
5665,12
6691,12
30132,12
5117,"9, 12"
2370,12
3911,12
31101,12
7573,12
28169,12
4480,12
4653,"12, 28"
6694,12
4011,"11, 12, 28"
2435,"12, 28"
2530,"12, 43"
9487,12
1405,"4, 12, 23, 26"
4562,12
2343,"6, 9, 12, 14, 29"
2989,"12, 28"
1332,"9, 12"
4494,12
3896,12
7262,12
4364,12
12059,12
10697,12
2958,12
4356,12
17012,"7, 12, 25, 28"
3078,"4, 12, 17, 26"
17539,12
3370,"12, 26"
7582,12
3532,12
3557,12
2195,12
28517,12
31424,"6, 12, 14, 39"
3039,12
1406,"7, 12, 26"
5208,12
5211,12
5210,12
2469,"4, 12, 43"
7264,12
8652,12
2440,12
12995,12
13643,12
3056,12
3706,12
31652,"6, 12, 39"
9232,42
20959,12
3382,12
3108,12
1038,12
5439,"12, 13"
3951,12
2436,12
2755,"12, 13"
9718,12
30454,12
2340,"12, 39"
4732,12
29730,12
220,"12, 14"
1385,12
11855,12
3628,12
4824,12
13559,12
3379,12
5411,"7, 9, 12, 26"
1513,12
3543,12
2532,12
5316,12
19633,12
4489,12
2187,12
3728,12
1512,"12, 28, 37"
3250,12
10906,12
17371,"12, 42"
3046,12
1702,"6, 12, 14, 38, 39"
736,"7, 12, 42"
6120,"6, 12, 18, 43"
30543,12
2375,"12, 28"
1353,"2, 6, 9, 12, 14"
2145,"9, 12, 39"
6422,12
1496,"4, 8, 9, 32, 43"
3569,"12, 14"
8275,12
2434,12
24327,12
23475,12
9325,"12, 43"
2540,"4, 12"
827,12
4541,12
2863,12
2412,12
8654,12
2327,12
3378,12
5109,"12, 28"
5191,"7, 12, 26"
1770,12
2872,12
3422,12
1834,"2, 9, 12, 17"
4488,12
2957,12
4340,"2, 4, 11, 12"
11815,12
5399,12
7611,12
828,12
3560,12
5408,"9, 12"
34015,12
2185,"1, 2, 9, 12"
755,"12, 42"
692,"11, 12, 26"
4730,12
3920,12
9599,12
10575,12
4852,12
4825,12
4820,12
22081,12
7612,12
5522,12
5556,12
5614,12
1383,"1, 4, 9, 12, 14, 19, 26, 39"
32484,12
1791,"7, 12"
3982,12
2610,"7, 11, 12, 26"
